time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-04-17T05:03:43.144Z,-31.7926,179.7323,341.3,5,mb,,69,5.874,1.03,us,us700037l3,2019-06-26T20:54:46.040Z,"Kermadec Islands region",earthquake,10.8,5.7,0.042,180,reviewed,us,us
2019-04-21T16:31:41.799Z,-24.3453,-67.0144,162.21,5,mww,,38,1.75,0.65,us,us700039zu,2019-06-26T20:55:08.040Z,"72 km W of San Antonio de los Cobres, Argentina",earthquake,6.7,5.6,0.057,30,reviewed,us,us
2019-04-22T18:29:54.239Z,-24.2469,-67.0884,157.81,5.1,mww,,40,1.631,0.76,us,us70003acf,2019-06-26T20:55:15.040Z,"78 km W of San Antonio de los Cobres, Argentina",earthquake,7.9,5.1,0.065,23,reviewed,us,us
2019-04-23T14:20:17.830Z,-24.7059,-178.7639,385.58,6,mww,,34,7.535,0.97,us,us70003an0,2019-07-13T18:42:35.040Z,"south of the Fiji Islands",earthquake,7.4,3.7,0.049,40,reviewed,us,us
2019-04-24T18:57:32.294Z,-21.5388,-68.6221,145.71,5.3,mww,,85,0.63,1.41,us,us70003bi7,2019-07-13T18:42:37.040Z,"106 km NNE of Calama, Chile",earthquake,7.3,5.8,0.062,25,reviewed,us,us
2019-04-24T23:18:07.392Z,-20.743,-177.8271,441.63,5,mb,,32,4.903,0.9,us,us70003bqn,2019-07-13T18:42:37.040Z,"275 km W of Haveluloto, Tonga",earthquake,10.3,5.3,0.048,136,reviewed,us,us
2019-04-25T16:45:49.462Z,-5.3032,151.4919,111.74,5,mb,,85,1.291,0.64,us,us70003c1n,2019-07-13T18:42:39.040Z,"136 km SW of Kokopo, Papua New Guinea",earthquake,7.4,7.4,0.076,57,reviewed,us,us
2019-04-27T17:24:45.654Z,42.4547,142.8191,110.52,5.4,mww,,65,0.506,1.05,us,us70003d16,2019-07-13T18:42:44.040Z,"39 km ENE of Shizunai-furukawach?, Japan",earthquake,6.1,4.5,0.059,28,reviewed,us,us
2019-04-29T14:28:14.061Z,21.7521,144.2002,107.45,5.3,mb,,68,5.628,0.64,us,us70003igt,2021-04-13T23:32:01.776Z,"Mariana Islands region",earthquake,11,7.2,0.068,73,reviewed,us,us
2019-04-29T16:35:08.855Z,-28.1444,-67.3963,129.82,5,mb,,40,2.017,0.75,us,us70003e2q,2019-07-13T18:42:52.040Z,"18 km ESE of Tinogasta, Argentina",earthquake,3.6,6.5,0.033,286,reviewed,us,us
2019-05-04T21:02:10.594Z,1.9846,123.6614,327,5.7,mww,,29,3.006,1.14,us,us70003gse,2019-07-25T18:54:17.040Z,"143 km WNW of Manado, Indonesia",earthquake,7.3,1.8,0.041,57,reviewed,us,us
2019-05-05T08:42:48.142Z,-6.2848,145.7713,116.26,5.1,mww,,20,3.391,0.95,us,us70003gyq,2019-07-25T18:54:20.040Z,"10 km W of Kainantu, Papua New Guinea",earthquake,6.8,4.4,0.054,33,reviewed,us,us
2019-05-05T09:40:03.934Z,-6.0023,128.8337,315.56,5,mww,,31,3.139,0.67,us,us70003gz1,2019-07-25T18:54:21.040Z,"265 km SSE of Ambon, Indonesia",earthquake,8.2,7.1,0.089,12,reviewed,us,us
2019-05-06T03:56:50.896Z,-19.251,169.4262,219.36,5,mb,,53,3.822,1.03,us,us70003h7n,2019-07-25T18:54:23.040Z,"35 km NNE of Isangel, Vanuatu",earthquake,9.9,5.5,0.03,359,reviewed,us,us
2019-05-06T21:19:37.983Z,-6.9746,146.4494,146,7.1,mww,,16,2.514,1.02,us,us70003hqb,2020-07-10T17:40:18.038Z,"32 km NW of Bulolo, Papua New Guinea",earthquake,6.6,1.6,0.032,93,reviewed,us,us
2019-05-06T23:19:08.252Z,-15.4449,167.4518,141.07,5,mb,,156,6.66,0.84,us,us70003hsv,2019-07-25T18:54:28.040Z,"32 km ENE of Luganville, Vanuatu",earthquake,11.5,8.4,0.097,34,reviewed,us,us
2019-05-10T08:44:53.554Z,-19.74,169.1328,105,5.8,mww,,45,3.263,0.69,us,us70003j7l,2019-08-01T17:15:08.040Z,"26 km SW of Isangel, Vanuatu",earthquake,7.1,1.9,0.043,52,reviewed,us,us
2019-05-16T00:32:13.592Z,-31.456,-69.3931,105.45,5.1,mww,,20,0.612,0.89,us,us70003lxa,2021-02-08T03:20:27.438Z,"13 km S of Calingasta, Argentina",earthquake,4.9,3.2,0.052,35,reviewed,us,us
2019-05-16T14:32:49.376Z,-17.8136,-70.1711,114.14,5.1,mww,,136,0.577,1.16,us,usd000a1k6,2022-08-08T13:45:15.753Z,"14 km N of Calana, Peru",earthquake,7.7,3.8,0.071,19,reviewed,us,us
2019-05-16T14:32:49.949Z,-17.7629,-70.076,107.03,5.1,mww,,79,0.593,1.09,us,us70003m17,2019-08-07T22:03:42.040Z,"12 km W of Palca, Peru",earthquake,7.4,4.3,0.086,13,reviewed,us,us
2019-05-20T11:18:33.131Z,-31.4782,-70.0028,108,5.5,mww,,28,0.867,1.1,us,us70003nha,2021-02-08T02:59:04.650Z,"57 km WSW of Calingasta, Argentina",earthquake,5.8,1.8,0.068,21,reviewed,us,us
2019-05-21T07:18:59.868Z,-23.1389,-66.689,195.81,5,mww,,32,1.384,1.01,us,us70003nut,2019-08-13T14:30:45.040Z,"103 km W of El Aguilar, Argentina",earthquake,8,6.6,0.059,28,reviewed,us,us
2019-05-24T20:15:59.385Z,-27.8854,-66.6429,148.84,5.2,mww,,26,2.446,0.91,us,us60003rvz,2019-08-13T14:30:34.040Z,"46 km SW of Andalgalá, Argentina",earthquake,6.1,3.6,0.042,55,reviewed,us,us
2019-05-24T22:09:19.402Z,-20.6288,169.8094,130.99,5,mb,,74,2.954,0.73,us,us60003rxb,2019-08-13T14:30:35.040Z,"132 km SSE of Isangel, Vanuatu",earthquake,9,5.7,0.043,171,reviewed,us,us
2019-05-25T10:31:10.827Z,-18.9971,169.0424,145,5.7,mww,,39,3.78,0.64,us,us60003s2g,2019-08-13T14:30:36.040Z,"Vanuatu",earthquake,8.4,1.9,0.042,55,reviewed,us,us
2019-05-26T07:41:15.073Z,-5.8119,-75.2697,122.57,8,mww,,17,3.18,0.84,us,us60003sc0,2023-12-01T16:49:45.378Z,"78 km NE of Navarro, Peru",earthquake,7,4,0.036,75,reviewed,us,us
2019-05-27T09:25:19.033Z,-8.174,158.6247,102,5.5,mww,,19,1.813,1.02,us,us60003snl,2019-08-13T14:30:42.040Z,"106 km W of Buala, Solomon Islands",earthquake,8.6,1.9,0.065,23,reviewed,us,us
2019-05-27T23:29:32.371Z,-56.3368,-27.7782,115.32,5.7,mww,,21,5.383,0.84,us,us60003sv9,2019-08-13T14:30:43.040Z,"South Sandwich Islands region",earthquake,8.6,3,0.056,31,reviewed,us,us
2019-05-30T15:38:01.451Z,-21.7541,-176.3171,177.85,6,mww,,25,6.557,0.82,us,us70003t7v,2019-08-24T21:17:37.040Z,"132 km WSW of Haveluloto, Tonga",earthquake,9.5,3.5,0.046,46,reviewed,us,us
2019-05-31T06:37:53.792Z,-7.218,117.5097,571.99,5.4,mww,,41,3.124,0.87,us,us70003tjb,2019-08-24T21:17:39.040Z,"132 km N of Pototano, Indonesia",earthquake,8.2,7.6,0.069,20,reviewed,us,us
2019-06-03T06:26:30.300Z,-6.8616,129.4926,191.16,5.3,mww,,41,2.109,0.78,us,us70003ump,2019-08-24T21:17:53.040Z,"Banda Sea",earthquake,7.5,2.2,0.059,28,reviewed,us,us
2019-06-04T04:39:16.961Z,29.0665,139.289,422,6.4,mww,,21,3.224,0.85,us,us70003v3j,2019-08-27T17:47:26.040Z,"Izu Islands, Japan region",earthquake,8.4,1.9,0.036,75,reviewed,us,us
2019-06-05T20:41:49.574Z,6.4759,124.1678,470.06,5.5,mww,,23,1.52,0.91,us,us70003w0p,2022-08-08T14:02:39.451Z,"9 km E of Kulaman, Philippines",earthquake,9,3.9,0.053,34,reviewed,us,us
2019-06-08T14:19:03.677Z,-25.21,-177.1737,109.34,5.5,mww,,90,4.075,1.21,us,us70003x7u,2019-08-27T17:47:54.040Z,"south of the Fiji Islands",earthquake,6.4,4.3,0.055,32,reviewed,us,us
2019-06-08T21:36:54.950Z,-5.6512,154.4848,149.86,5,mb,,68,2.729,0.65,us,us70003xch,2019-08-27T17:47:57.040Z,"132 km WNW of Panguna, Papua New Guinea",earthquake,8.9,6.7,0.062,82,reviewed,us,us
2019-06-10T14:43:08.938Z,-15.9632,167.9326,168.67,5,mb,,133,6.237,0.46,us,us70003xp2,2019-08-27T17:48:08.040Z,"57 km ENE of Lakatoro, Vanuatu",earthquake,12.4,8.1,0.089,40,reviewed,us,us
2019-06-14T20:10:52.241Z,-5.8431,130.725,105,5.7,mww,,16,2.2,0.8,us,us600040xy,2019-09-06T14:25:06.040Z,"225 km W of Tual, Indonesia",earthquake,6,1.9,0.043,51,reviewed,us,us
2019-06-17T04:01:50.371Z,-6.7913,129.2571,171.8,5,mb,,26,2.345,0.77,us,us600041ki,2019-09-06T14:25:16.040Z,"Banda Sea",earthquake,5.9,3.9,0.057,99,reviewed,us,us
2019-06-18T05:14:46.074Z,-25.4599,178.2129,579,5.5,mww,,28,5.097,0.89,us,us60004294,2019-09-11T15:19:05.040Z,"south of the Fiji Islands",earthquake,9.6,4.9,0.066,22,reviewed,us,us
2019-06-20T01:23:26.346Z,-33.6324,-68.7592,150.19,5.4,mww,,91,1.067,0.95,us,us600043h2,2019-09-11T15:19:17.040Z,"66 km SSW of San Martín, Argentina",earthquake,7.4,6.3,0.071,19,reviewed,us,us
2019-06-20T07:31:33.775Z,-21.1889,-179.0563,622.55,5.1,mb,,69,4.378,0.86,us,us600043jq,2019-09-11T15:19:19.040Z,"Fiji region",earthquake,12.3,8.5,0.064,80,reviewed,us,us
2019-06-20T16:30:00.948Z,-7.4039,125.4898,438.36,5,mww,,35,2.63,0.72,us,us600043sa,2019-09-11T15:19:20.040Z,"127 km NNW of Metinaro, Timor Leste",earthquake,4.7,5.7,0.089,12,reviewed,us,us
2019-06-24T02:53:39.830Z,-6.4078,129.1692,212,7.3,mww,,16,2.629,1.08,us,us600044zz,2020-07-10T17:30:11.502Z,"Banda Sea",earthquake,5.1,1.8,0.045,48,reviewed,us,us
2019-06-24T03:28:25.194Z,-6.4149,129.178,206.17,5.2,mb,,35,2.618,0.99,us,us60004514,2019-09-11T15:19:40.040Z,"Banda Sea",earthquake,7.7,5.6,0.109,28,reviewed,us,us
2019-06-28T15:51:31.302Z,19.8515,144.3477,410,6.4,mww,,26,4.787,1.16,us,us700046la,2021-06-13T16:33:53.176Z,"Maug Islands region, Northern Mariana Islands",earthquake,7.9,1.9,0.043,53,reviewed,us,us
2019-06-29T19:46:36.537Z,-56.2579,-27.2288,100.85,5,mww,,42,5.65,0.64,us,us700047fz,2019-09-14T16:08:20.040Z,"South Sandwich Islands region",earthquake,10.4,4.5,0.098,10,reviewed,us,us
2019-07-01T16:59:25.333Z,9.1702,124.1922,533,5.9,mww,,24,2.498,1.13,us,us7000483i,2022-08-08T14:25:42.413Z,"48 km S of Valencia, Philippines",earthquake,9.3,2,0.04,59,reviewed,us,us
2019-07-01T20:39:50.621Z,-7.3862,128.4379,139.3,5.1,mww,,26,2.896,1.11,us,us700048ay,2019-09-14T16:08:28.040Z,"202 km NE of Lospalos, Timor Leste",earthquake,6.2,4.5,0.065,23,reviewed,us,us
2019-07-03T03:45:29.382Z,-22.1361,-179.5146,596.14,5.8,mww,,33,4.931,0.94,us,us7000492b,2019-09-26T14:30:03.040Z,"south of the Fiji Islands",earthquake,9.2,3.2,0.057,30,reviewed,us,us
2019-07-05T19:59:13.722Z,-5.984,130.8534,101.17,5.2,mww,,25,2.034,0.84,us,us70004be6,2019-09-26T14:30:21.040Z,"213 km W of Tual, Indonesia",earthquake,5.9,4.4,0.056,31,reviewed,us,us
2019-07-07T18:49:01.003Z,-23.7614,-179.8609,530.4,5.2,mb,,130,6.296,0.55,us,us70004e5s,2019-09-26T14:30:54.040Z,"south of the Fiji Islands",earthquake,15.8,9.9,0.103,31,reviewed,us,us
2019-07-07T18:49:14.414Z,-23.9098,-179.8652,511.84,5.1,mb,,74,5.589,0.77,us,us70004e5q,2019-09-26T14:30:54.040Z,"south of the Fiji Islands",earthquake,8.1,7.4,0.031,343,reviewed,us,us
2019-07-09T11:33:31.642Z,47.4425,144.9818,436,5.5,mww,,37,1.59,0.78,us,us70004fqv,2019-09-28T20:01:02.040Z,"165 km E of Dolinsk, Russia",earthquake,9.1,1.9,0.059,28,reviewed,us,us
2019-07-11T17:08:37.977Z,-4.6408,155.2241,495.17,6,mww,,26,3.084,0.7,us,us70004icj,2019-09-28T20:01:12.040Z,"179 km NNW of Arawa, Papua New Guinea",earthquake,2.7,3.6,0.045,48,reviewed,us,us
2019-07-13T00:57:44.339Z,29.3533,128.1534,251,6.1,mww,,11,2.51,1.19,us,us70004jea,2019-09-28T20:01:16.040Z,"169 km NW of Naze, Japan",earthquake,6.3,1.8,0.033,86,reviewed,us,us
2019-07-24T01:29:12.731Z,-8.5946,114.3134,102.51,5,mb,,54,0.201,1.05,us,us60004ugn,2019-10-11T20:12:24.040Z,"17 km S of Muncar, Indonesia",earthquake,7.9,3.5,0.068,70,reviewed,us,us
2019-07-27T18:31:07.540Z,33.1492,137.3029,367,6.3,mww,,14,1.691,0.79,us,us60004wjb,2019-10-11T20:12:42.040Z,"138 km ESE of Shing?, Japan",earthquake,7,1.9,0.055,32,reviewed,us,us
2019-07-30T01:21:27.560Z,-20.9656,-178.8598,606.72,5.2,mb,,86,4.331,0.62,us,us60004x80,2019-10-19T21:41:58.040Z,"Fiji region",earthquake,6.1,7.1,0.094,37,reviewed,us,us
2019-07-31T01:36:03.060Z,-20.5012,169.7984,128.62,5.2,mww,,47,3.034,0.79,us,us60004xqb,2022-08-08T15:24:07.479Z,"119 km SSE of Isangel, Vanuatu",earthquake,8.9,4.1,0.059,28,reviewed,us,us
2019-07-31T15:02:33.853Z,-16.1985,167.9982,181,6.6,mww,,30,6.024,0.99,us,us60004xz4,2019-10-19T21:42:01.040Z,"63 km E of Lakatoro, Vanuatu",earthquake,7.6,1.8,0.038,65,reviewed,us,us
2019-07-31T19:11:44.629Z,-16.223,167.9933,188.78,5,mb,,62,5.999,0.77,us,us60004y56,2019-10-19T21:42:02.040Z,"63 km ESE of Lakatoro, Vanuatu",earthquake,8.1,4.6,0.084,45,reviewed,us,us
2019-08-02T16:10:11.163Z,6.014,125.8276,148.45,5.2,mww,,36,1.077,1.18,us,us60004znb,2019-10-19T21:42:06.040Z,"15 km E of Mangili, Philippines",earthquake,9.6,4.9,0.098,10,reviewed,us,us
2019-08-04T19:04:54.307Z,36.6761,71.2747,226.29,5.1,mww,,43,0.906,0.9,us,us600050ld,2019-10-19T21:42:10.040Z,"23 km W of Ashk?sham, Afghanistan",earthquake,6.9,4.4,0.065,23,reviewed,us,us
2019-08-06T22:14:14.863Z,-17.9594,168.5844,150,5.9,mww,,10,2.827,0.95,us,us600051m3,2019-10-29T20:33:39.040Z,"37 km SE of Port-Vila, Vanuatu",earthquake,6.6,1.7,0.04,59,reviewed,us,us
2019-08-07T05:32:40.615Z,-15.4975,167.6555,124,5.9,mww,,34,0.439,0.78,us,us600051r4,2022-08-08T15:31:00.666Z,"52 km E of Luganville, Vanuatu",earthquake,5.1,1.8,0.044,50,reviewed,us,us
2019-08-08T00:45:26.713Z,36.5272,70.0571,226,5.8,mww,,12,1.627,0.74,us,us60005247,2019-10-29T20:33:42.040Z,"18 km ESE of Farkh?r, Afghanistan",earthquake,6.2,1.8,0.053,34,reviewed,us,us
2019-08-09T02:54:37.844Z,-5.1619,151.1873,126.25,5.3,mww,,23,1.37,0.98,us,us600052m6,2019-10-29T20:33:46.040Z,"124 km ENE of Kimbe, Papua New Guinea",earthquake,7.6,4.6,0.059,28,reviewed,us,us
2019-08-10T06:43:12.326Z,37.1698,71.5345,110.74,5.3,mww,,56,0.373,0.65,us,us600053at,2019-10-29T20:33:53.040Z,"35 km S of Khorugh, Tajikistan",earthquake,6.7,6.9,0.078,16,reviewed,us,us
2019-08-16T02:09:20.364Z,36.4389,70.693,207.71,5.1,mww,,38,1.336,0.8,us,us600055rs,2019-11-02T15:26:08.040Z,"48 km SSW of Jurm, Afghanistan",earthquake,6.8,4.6,0.08,15,reviewed,us,us
2019-08-16T19:50:04.459Z,-4.5325,153.4338,100.51,5,mb,,90,1.311,0.9,us,us700058ek,2019-11-02T15:26:22.040Z,"130 km E of Kokopo, Papua New Guinea",earthquake,9.5,8.3,0.109,31,reviewed,us,us
2019-08-21T00:02:58.475Z,5.9646,126.9566,134.21,5.1,mb,,58,1.754,0.78,us,us600057sg,2019-11-08T22:13:36.040Z,"96 km ESE of Pondaguitan, Philippines",earthquake,8.2,5.3,0.034,275,reviewed,us,us
2019-08-22T11:02:40.807Z,17.5608,145.4748,519.87,5.5,mww,,43,2.326,1.04,us,us70005719,2021-08-06T16:56:02.729Z,"261 km N of Saipan, Northern Mariana Islands",earthquake,9.5,4.2,0.059,28,reviewed,us,us
2019-08-22T22:54:25.722Z,-12.5806,167.0624,206.89,5.6,mww,,28,2.852,0.71,us,us700057bs,2019-11-08T22:13:42.040Z,"152 km NNW of Sola, Vanuatu",earthquake,7.7,3.5,0.049,40,reviewed,us,us
2019-08-23T00:04:32.620Z,-29.1061,-178.3223,219.74,5.2,mb,,39,0.37,0.88,us,us700057cp,2019-11-08T22:13:42.040Z,"Kermadec Islands, New Zealand",earthquake,9.7,4.7,0.04,209,reviewed,us,us
2019-08-24T15:51:27.119Z,-14.309,167.1897,115,6,mww,,26,1.131,1.19,us,us700057v4,2019-11-08T22:13:46.040Z,"61 km SW of Sola, Vanuatu",earthquake,8.7,1.8,0.043,53,reviewed,us,us
2019-08-24T21:21:27.484Z,-20.1852,-175.6299,215.14,5.5,mww,,30,6.31,0.92,us,us700057wp,2022-08-08T15:46:49.376Z,"114 km NNW of Nuku‘alofa, Tonga",earthquake,9.7,3.9,0.061,26,reviewed,us,us
2019-09-01T15:54:20.392Z,-20.3641,-178.5701,591,6.6,mww,,19,4.121,1.02,us,us70005axg,2019-11-15T17:21:30.040Z,"Fiji region",earthquake,9.9,1.9,0.038,65,reviewed,us,us
2019-09-07T18:50:37.355Z,-58.9513,-26.6336,142.62,5.3,mww,,38,7.169,0.93,us,us70005d8v,2019-11-30T19:36:55.040Z,"South Sandwich Islands region",earthquake,9.3,4.3,0.083,14,reviewed,us,us
2019-09-08T18:10:32.456Z,-6.5371,155.0233,371.68,5.1,mww,,64,3.679,0.7,us,us70005dfx,2019-11-30T19:36:43.040Z,"56 km WSW of Panguna, Papua New Guinea",earthquake,10.1,6.8,0.071,19,reviewed,us,us
2019-09-09T17:17:07.887Z,13.5027,120.9428,192.32,5,mww,,79,0.596,1.06,us,us70005dqu,2019-11-30T19:36:34.040Z,"0 km W of Puerto Galera, Philippines",earthquake,8.2,2.8,0.073,18,reviewed,us,us
2019-09-11T17:51:55.815Z,-25.5414,178.2587,618.35,5.6,mww,,25,5.009,0.97,us,us70005exl,2019-12-05T18:30:59.040Z,"south of the Fiji Islands",earthquake,10.2,5.8,0.063,24,reviewed,us,us
2019-09-11T20:59:09.802Z,47.1844,152.4364,123.14,5,mb,,92,6.613,0.82,us,us70005f3e,2019-12-05T18:30:59.040Z,"Kuril Islands",earthquake,10.7,5.3,0.023,630,reviewed,us,us
2019-09-14T05:15:30.697Z,-31.396,-68.6181,102.87,5,mww,,36,0.386,0.86,us,us70005g9f,2021-02-08T03:18:16.221Z,"9 km WNW of Albardón, Argentina",earthquake,7.4,4.7,0.049,40,reviewed,us,us
2019-09-17T14:10:19.899Z,-11.0514,166.4169,153.18,5.1,mb,,67,4.435,0.58,us,us70005hh0,2019-12-10T17:27:07.040Z,"76 km ESE of Lata, Solomon Islands",earthquake,8.6,6.9,0.03,361,reviewed,us,us
2019-09-19T07:06:33.291Z,-6.0708,111.8422,610,6.1,mww,,19,1.698,0.97,us,us60005kta,2019-12-10T17:26:57.040Z,"81 km NNE of Lasem, Indonesia",earthquake,8.8,2,0.038,66,reviewed,us,us
2019-09-19T07:32:01.582Z,-6.0586,111.8877,617.56,5.9,mww,,19,1.742,0.87,us,us60005ku0,2019-12-10T17:26:57.040Z,"85 km NE of Lasem, Indonesia",earthquake,9.3,3.7,0.048,41,reviewed,us,us
2019-09-19T07:32:58.793Z,-6.0534,111.8968,636.41,5.6,mb,,25,1.752,0.69,us,us60005kuc,2019-12-10T17:26:57.040Z,"86 km NE of Lasem, Indonesia",earthquake,9.9,6.7,0.066,82,reviewed,us,us
2019-09-19T23:59:40.591Z,-4.9628,151.624,138.29,5,mww,,32,0.936,0.82,us,us60005l5f,2019-12-10T17:26:58.040Z,"99 km SW of Kokopo, Papua New Guinea",earthquake,7.7,4.3,0.073,18,reviewed,us,us
2019-09-24T07:18:37.397Z,-20.8713,-178.3973,523,5.3,mww,,65,4.572,0.94,us,us60005mlv,2019-12-20T19:02:00.040Z,"Fiji region",earthquake,10.5,5.9,0.098,10,reviewed,us,us
2019-09-25T19:43:22.769Z,-27.8767,-66.7515,157.26,5.3,mww,,27,2.355,0.77,us,us70005laf,2019-12-20T19:02:37.040Z,"41 km ESE of Londres, Argentina",earthquake,7.3,4.7,0.049,40,reviewed,us,us
2019-09-26T16:36:18.155Z,-40.8145,-71.9993,129,6.1,mww,,30,0.445,0.79,us,us70005lt4,2021-02-06T20:54:24.047Z,"30 km W of Villa La Angostura, Argentina",earthquake,4.5,1.8,0.058,29,reviewed,us,us
2019-09-28T04:07:59.077Z,-22.6481,-177.1951,226.47,5.2,mww,,110,6.602,1.37,us,us70005n0r,2019-12-20T19:03:26.040Z,"263 km SW of Haveluloto, Tonga",earthquake,9.4,5,0.093,11,reviewed,us,us
2019-09-30T11:53:22.983Z,-22.1911,-68.799,117,5.6,mww,,36,0.568,1.3,us,us70005nud,2019-12-20T19:04:01.040Z,"32 km NNE of Calama, Chile",earthquake,4.6,1.8,0.043,51,reviewed,us,us
2019-09-30T17:56:08.109Z,43.4467,136.3734,314.06,5,mb,,28,4.384,0.85,us,us70005p06,2019-12-20T19:04:06.040Z,"93 km ESE of Ol’ga, Russia",earthquake,6.2,4.4,0.022,663,reviewed,us,us
2019-10-05T03:48:15.768Z,52.0306,178.0721,130.61,5,mww,,50,0.28,0.91,us,us70005qzz,2019-12-27T15:50:32.040Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,7.7,4.1,0.046,45,reviewed,us,us
2019-10-06T10:40:56.391Z,-21.9343,-68.5934,119,5.7,mww,,34,0.617,0.96,us,us70005r9l,2019-12-27T15:50:50.040Z,"67 km NNE of Calama, Chile",earthquake,6.1,1.9,0.052,35,reviewed,us,us
2019-10-06T17:13:39.373Z,-59.1306,-26.1987,124.7,5,mb,,50,7.456,0.68,us,us70005rcr,2019-12-27T15:50:55.040Z,"South Sandwich Islands region",earthquake,8.4,5.1,0.076,56,reviewed,us,us
2019-10-09T10:44:35.740Z,36.5069,70.6409,203.28,5.1,mww,,20,1.306,0.82,us,us70005sii,2019-12-28T20:45:49.040Z,"43 km SSW of Jurm, Afghanistan",earthquake,6.4,4.7,0.086,13,reviewed,us,us
2019-10-10T14:16:40.050Z,-6.8575,129.5202,144.3,5,mb,,41,2.088,0.87,us,us70005t0t,2019-12-28T20:45:51.040Z,"Banda Sea",earthquake,7.3,6.8,0.08,50,reviewed,us,us
2019-10-14T01:11:29.005Z,36.5287,70.6021,202.56,5,mww,,26,1.309,0.85,us,us70005tzl,2019-12-28T20:45:49.040Z,"42 km SSW of Jurm, Afghanistan",earthquake,6.5,4.5,0.071,19,reviewed,us,us
2019-10-14T23:14:52.575Z,44.628,146.6684,100.77,5.3,mww,,29,2.966,0.74,us,us70005u7t,2019-12-28T20:45:46.040Z,"89 km NE of Otrada, Russia",earthquake,7.4,4.3,0.061,26,reviewed,us,us
2019-10-16T20:53:53.721Z,7.305,126.549,129.92,5.1,mww,,63,0.99,1.13,us,us70005us8,2020-01-03T16:09:21.040Z,"3 km WNW of Santiago, Philippines",earthquake,8.6,4.6,0.055,32,reviewed,us,us
2019-10-18T13:25:49.098Z,-18.1327,-178.0836,620.65,5.3,mww,,74,3.698,1.26,us,us70005vfy,2020-01-03T16:09:30.040Z,"275 km E of Levuka, Fiji",earthquake,11.6,5.7,0.089,12,reviewed,us,us
2019-10-21T02:52:29.674Z,-19.0184,169.4883,231,6.4,mww,,23,2.806,0.91,us,us70005wj6,2020-01-03T16:09:41.040Z,"61 km NNE of Isangel, Vanuatu",earthquake,7.1,0.8,0.035,78,reviewed,us,us
2019-10-21T10:43:34.749Z,-20.6925,-179.0151,610.38,5.3,mww,,21,4.033,1.2,us,us70005wp0,2020-01-03T16:09:43.040Z,"Fiji region",earthquake,9.8,5.2,0.11,8,reviewed,us,us
2019-10-24T00:33:34.868Z,-19.467,-177.4046,381.92,5.2,mww,,33,4.635,0.83,us,us6000621r,2020-01-11T21:26:32.040Z,"295 km NW of Haveluloto, Tonga",earthquake,8.7,4.5,0.11,8,reviewed,us,us
2019-10-24T03:54:19.823Z,15.599,-91.9519,214.14,5,mww,,42,0.457,0.86,us,us6000622u,2022-08-08T16:31:18.168Z,"8 km ESE of Potrerillo, Mexico",earthquake,6.4,3.5,0.051,37,reviewed,us,us
2019-10-24T13:38:16.637Z,1.1847,124.2015,241,5.6,mww,,35,2.633,1.06,us,us6000624h,2020-01-11T21:26:34.040Z,"68 km WSW of Tomohon, Indonesia",earthquake,7,1.9,0.044,49,reviewed,us,us
2019-10-29T08:16:31.018Z,-23.342,-177.0376,153.35,5.5,mww,,37,5.933,1.22,us,us600064a5,2020-01-18T20:00:37.040Z,"south of the Fiji Islands",earthquake,7.9,3.6,0.062,25,reviewed,us,us
2019-10-31T12:54:22.530Z,-7.5143,156.8019,397.52,5,mb,,25,3.652,0.85,us,us700061jq,2020-01-18T20:00:49.040Z,"65 km N of Gizo, Solomon Islands",earthquake,8.7,4.4,0.028,397,reviewed,us,us
2019-11-03T13:23:18.432Z,-29.1642,-67.6662,120,5.6,mww,,48,2.264,0.93,us,us700062je,2020-01-18T20:00:57.040Z,"16 km W of Chilecito, Argentina",earthquake,4.6,1.9,0.04,60,reviewed,us,us
2019-11-04T18:32:53.436Z,-22.1235,-176.6485,151.58,5.4,mww,,57,6.618,0.98,us,us7000630e,2020-01-18T20:00:58.040Z,"183 km SW of Haveluloto, Tonga",earthquake,10.8,4.3,0.057,30,reviewed,us,us
2019-11-05T20:52:22.290Z,36.5503,70.1149,209.88,5.1,mww,,22,1.576,0.97,us,us700063mc,2020-02-01T23:21:37.040Z,"23 km E of Farkh?r, Afghanistan",earthquake,5.9,4,0.075,17,reviewed,us,us
2019-11-08T10:44:44.338Z,-21.9449,-179.5113,577,6.5,mww,,25,4.765,0.83,us,us6000693m,2020-02-01T23:21:56.040Z,"Fiji region",earthquake,9.2,1.9,0.042,55,reviewed,us,us
2019-11-09T08:32:52.323Z,14.5086,-90.2743,200,5.5,mww,,101,0.891,1.01,us,us600069n1,2020-02-01T23:22:08.040Z,"9 km WSW of Mataquescuintla, Guatemala",earthquake,7.7,1.9,0.038,65,reviewed,us,us
2019-11-09T11:24:30.636Z,-20.2924,-176.3942,255,5.6,mww,,45,5.832,0.95,us,us600069nz,2020-02-01T23:22:10.040Z,"155 km NW of Haveluloto, Tonga",earthquake,10.4,1.9,0.058,29,reviewed,us,us
2019-11-10T16:14:21.589Z,-7.2385,-75.847,117.35,5,mww,,99,3.153,0.79,us,us60006a07,2020-02-01T23:22:18.040Z,"64 km ESE of Picota, Peru",earthquake,5.3,5.2,0.069,20,reviewed,us,us
